booking_id,guest_ref,property_code,room_code,rateplan_code,channel,booking_status,checkin_date_raw,checkout_date_raw,booked_at_raw,currency,total_amount_raw,discount_raw,tax_raw,adults_raw,children_raw,special_requests,cancellation_reason,source_file,ingested_at
bk-821826,G-72585,SP01,DLX-141,ADV,OTA - Booking,CONFIRMED,Feb 16 2026,Feb 20 2026,2026-02-01 02:43:00,SAR,"6,474.11",0.00,SAR 844.45,1,2,Late check-in,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK231390,G-10983,soudah-01,DLX-50,FLEX2026,Direct,CANCELLED,17-06-2026,Jun 22 2026,2026/04/09 07:36,SR,"3,450.79",15%,SR 450.10,2,2,High floor,changed plans,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK357384,G-68655,SOUDAH_1, VIL-171 ,ADV,Direct,CONFIRMED,05/04/26,Apr 12 2026,07-02-2026 05:27 AM,sar,"sar 6,726.38",0.00,sar 877.35,3,3,Late check-in,,bookings_raw_20260301.csv,2026-03-03 07:22:42
 BK-462723 ,G-77160,SOUDAH_1,DLX148,ADV,Direct,CONFIRMED,12-03-2026,2026-03-17,2026-01-18T10:00:00Z,SAR,"8,297.79",0.00,"1,082.32",2,3, airport pickup ,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK718081,G-18152,SP01,STE-201,FLEX,Expedia,CONFIRMED,"June 02, 2026",Jun 09 2026,2026-03-05 14:35:00,SAR,SAR 11310,2256.36,"1,475.28",2,1,Allergy: nuts,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-676445,g-20456,soudah-01, DLX-70 ,FLEX,Expedia,CONFIRMED,May 12 2026,14/05/26,2026-02-20T06:26:00Z,SAR,"VAT: 4,451.03",NA,SAR 581,3,1, airport pickup ,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-443401,NA,SP01, STE-177 ,FLEX,booking.com,CONFIRMED,"March 11, 2026",17/03/26,27-01-2026 12:00 PM,SAR,"SAR 10,429.57",0.00,"1,360.38",3,1,Allergy: nuts,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK933232,G-10151,SP01,DLX-122,FLEX,Direct,HOLD,2026-06-25,02-07-2026,2026-04-04 16:36:00 +0530,sar,sar4125.74,0%,sar 538.14,1,3,Late check-in,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-530251,,soudah-01, DLX-82 ,FLEX,Expedia,CONFIRMED,Apr 22 2026,"April 23, 2026",2026-02-03 01:05:00,SAR,1448.46,0%,SAR188.93,4,3,Late check-in,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-373553, G-93430 ,SP01,DLX-17,ADV,Travel Agent,CONFIRMED,04-04-2026,Apr 07 2026,10-03-2026 06:23 AM,SAR,"4,807.43",0.00,SAR 627,2,0,Allergy: nuts,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-505391,G-05678,SOUDAH_1, DLX-109 , flex ,Direct,CANCELLED,Apr 30 2026,May 07 2026,2026-04-10 06:00:00,SAR,6503.51,0.00,848.28,3,,Allergy: nuts,changed plans,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-489807, G-01004 ,SP01, STE-185 ,ADV,Direct,CANCELLED,19-06-2026,23/06/26,2026/04/19 05:30,SAR,SAR8082.51,0.00,SAR1054.24,two,2,Late check-in,,bookings_raw_20260301.csv,2026-03-03 07:22:42
 BK-304368 ,G88842,soudah-01, STE-218 ,FLEX2026,Direct,CONFIRMED,23-06-2026,"June 24, 2026",2026/04/29 22:57,SAR,SAR1689.91,0%,SAR220.42,2,three,Allergy: nuts,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-159740,G36904,SP01, DLX-183 , flex ,Corporate,CONFIRMED,2026-04-28,05-05-2026,2026/04/18 02:37,SAR,VAT: SAR17485.65,0%,SAR 2281,one,two,Allergy: nuts,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-439416,G-66050,soudah-01,DLX184,ADV,Travel Agent,CONFIRMED,May 18 2026,2026-05-20,2026-04-21T17:58:00Z,SAR,SAR3078.09,0%,401.49,4,2,Extra pillows,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-163333,G-27220,SP01, STE-36 ,FLEX,Direct,CONFIRMED,24/03/26,27-03-2026,2026-02-09T12:34:00Z,SR,"VAT: 4,317.46",,SR563.15,NULL,2,,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-920033,g-85420,soudah-01,186,FLEX,Direct,CONFIRMED,"February 23, 2026","March 02, 2026",2026-01-28T12:38:00Z,SAR,SAR 15488,6%,SAR 2020,2,1,Late check-in,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-067601,G-78662,SP01,DLX190,ADV,OTA - Booking,CONFIRMED,07/03/26,11/03/26,2026/01/12 07:49,SAR,"SAR 7,855.39",1382.55,SAR1024.62,3,2,Late check-in,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK868440,G-11571,soudah-01,55,FLEX,OTA - Booking,CONFIRMED,16-04-2026,21/04/26,2026-01-26 19:28:00,SAR,SAR3991.30,NA,SAR520.60,4,3,Late check-in,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-131351,G-71132,SP-01,STE111,FLEX,booking.com,CONFIRMED,Jun 08 2026,"June 12, 2026",2026-04-10T20:10:00Z,SAR,"3,349.27",0%,SAR 436.86,1,1,Allergy: nuts,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-111330,g-44748,SP01, VIL-83 ,FLEX,Direct,CANCELLED,Jul 05 2026,2026-07-06,2026/04/27 17:23,SAR,SAR 2378,0.00,310.12,3,0,Extra pillows,Price,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-679779, G-40419 ,SP-01,STE-93,ADV,Direct,CONFIRMED,2026-06-07,11/06/26,2026-04-01 20:11:00,SAR,9226.40,0.00,VAT: 1203.44,4,2,Allergy: nuts,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-024073,g-84297,SP01, VIL-59 , flex ,Expedia,CONFIRMED,09/01/26,Jan 10 2026,2026/01/03 12:10 GMT,sar,SAR 1230,19%,sar 160.45,3,0,Extra pillows,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-319895,G86946,SP01,VIL199,FLEX,Direct,CANCEL,03-07-2026,Jul 06 2026,2026/04/11 06:23,SAR,SAR 3803,0.00,495.98,2,3,,Price,bookings_raw_20260301.csv,2026-03-03 07:22:42
 BK-872547 ,G56909,soudah-01, DLX-62 ,FLEX,OTA - Booking,CONFIRMED,"April 08, 2026",10/04/26,07-03-2026 07:18 PM,sar,sar3653.04,0.00,476.48,3,0, airport pickup ,,bookings_raw_20260301.csv,2026-03-03 07:22:42
 BK-420367 ,G-96052,SP01,45, flex ,booking.com,CONFIRMED,2026-05-17,24/05/26,2026-04-28T23:31:00Z,S.A.R,"8,056.29",0.00,1050.82,1,1,Extra pillows,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-219905,G-08485,SP01,176,ADV,Expedia,CONFIRMED,"April 28, 2026",2026-05-05,2026-04-17 10:12:00,sar,"14,974.52",1222.86,sar1953.20,4,2,Extra pillows,,bookings_raw_20260301.csv,2026-03-03 07:22:42
 BK-381134 ,g-69276,SP01,DLX-75,FLEX,Expedia,HOLD,03-07-2026,04-07-2026,2026-04-13 19:52:00,SAR,994.62,15%,SAR 130,4,2,Extra pillows,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-147218,G-87530,SP-01,185,ADV,Direct,CONFIRMED,Jun 12 2026,15/06/26,2026-04-07T13:01:00Z,SAR,"4,638.65",0.00,605.04,3,3,Allergy: nuts,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-034065,g-94517,SP01, DLX-211 ,FLEX,booking.com,CONFIRMED,22-02-2026,"March 01, 2026",2026-01-23T06:17:00Z,sar,"VAT: 16,579.59",0%,sar2162.56,1,1,Late check-in,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-258282,G-61785,SP01,STE-48,FLEX,Direct,CONFIRMED,10-05-2026,12/05/26,06-04-2026 09:40 AM,SR,3133.38,0.00,SAR 409,1,0,,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK120264,g-61303,SOUDAH_1, STE-87 ,FLEX,Direct,CONFIRMED,14/05/26,15/05/26,2026-02-24 04:43:00,sar,1988.95,0%,sar259.43,1,3, airport pickup ,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-306203,G-77970,SP01,DLX51,FLEX,Direct,HOLD,"March 25, 2026",2026-03-29,01-01-2026 04:49 AM,sar,6261.98,0%,VAT: sar816.78,1,1, airport pickup ,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-481547,g-39007,SOUDAH_1,STE-62,FLEX,Travel Agent,CANCELLED,2026-04-19,"April 20, 2026",2026-03-27 04:28:00 +0000,SAR,SAR 1852,9%,VAT: 241.54,2,3,Allergy: nuts,Price,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-668127,G-54439,soudah-01, STE-171 ,FLEX2026,booking.com,CONFIRMED,2026-05-16,2026-05-22,2026-03-01T23:32:00Z,SAR,8974.56,0.00,SAR1170.59,2,0,Late check-in,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-878655,g-13658,soudah-01,STE-21, flex ,Expedia,CONFIRMED,"April 22, 2026",26/04/26,2026/02/03 11:26 +0530,SAR,SAR5253.19,0.00,SAR 685,2,2,Late check-in,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-421240,G50028,SP01, DLX-7 ,FLEX,Direct,CONFIRMED,27-05-2026,Jun 03 2026,20-04-2026 04:30 PM,S.A.R,S.A.R5046.83,15%,VAT: 658.28,four,3,,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-182574,G-13405,SP01, DLX-154 ,FLEX,Travel Agent,CONFIRMED,2026-02-14,18/02/26,2026-01-04 08:24:00 +0530,SAR,SAR 6621,0.00,863.65,2,2,Allergy: nuts,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-998338,G92661,soudah-01,DLX-43,FLEX,OTA - Booking,CONFIRMED,24/02/26,"March 02, 2026",2026/01/06 08:03 +0000,SR,4219.03,13%,SR550.31,4,2,High floor,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-298697,g-58825,SP01,DLX-35,FLEX,OTA - Booking,CONFIRMED,Apr 20 2026,2026-04-26,12-02-2026 01:22 PM,SAR,"10,589.22",0%,"1,381.20",3,1,Late check-in,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-108377,g-39989,SP-01,130,FLEX,booking.com,CONFIRMED,2026-05-06,May 11 2026,2026/03/16 18:03,S.A.R,"3,563.08",16%,464.75,1,3,,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-280768,G-98870,soudah-01,15, flex ,booking.com,CONFIRMED,"May 09, 2026","May 12, 2026",2026-04-10T10:32:00Z,SAR,"SAR 7,009.22",0%,914.25,3,0,High floor,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-193207,g-08752,SP-01, DLX-213 ,ADV,Travel Agent,CANCEL,"February 08, 2026",12-02-2026,2026-01-14T22:11:00Z,sar,SAR 3048,0%,397.59,four,3,High floor,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK812825,g-06048,soudah-01, VIL-93 ,FLEX,Direct,cnf,30-05-2026,2026-06-06,2026-03-13T23:39:00Z,SAR,"5,138.47",0.00,SAR670.24,4,1,High floor,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK740659,G-40060,SP01,VIL-218,ADV,OTA - Booking,CANCELLED,11-04-2026,2026-04-15,2026-04-03T07:51:00Z,SAR,"SAR 4,047.35",0%,SAR 528,3,0,Allergy: nuts,weather,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-847785,G-48216,SP01,STE-90,FLEX,booking.com,CONFIRMED,"February 14, 2026","February 15, 2026",2026-01-09T10:26:00Z,SAR,VAT: SAR1468.30,12%,SAR 191.52,1,1,High floor,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-945625,G-09254,SP01,158,FLEX,Corporate,CONFIRMED,"April 15, 2026",20-04-2026,2026/02/18 22:24 +0530,SAR,12639.72,0.00,"1,648.66",1,2,High floor,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-900373,G-00289,soudah-01,49,FLEX,Direct,CONFIRMED,Apr 21 2026,Apr 23 2026,19-03-2026 07:15 AM,SAR,SAR 1448,0.00,188.83,2,1, airport pickup ,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-471615,NA,SP01,VIL195, flex ,Travel Agent,CANCEL,20-04-2026,22/04/26,2026-04-18T20:55:00Z,SAR,SAR4281.84,0%,SAR 559,,2,Allergy: nuts,weather,bookings_raw_20260301.csv,2026-03-03 07:22:42
 BK-995665 ,G36015,soudah-01, STE-103 ,FLEX,OTA - Booking,CONFIRMED,Mar 28 2026,"April 03, 2026",03-02-2026 02:01 PM,SAR,11560.88,0.00,SAR 1508,4,2,Late check-in,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-000055, G-10037 ,SP-01, DLX-176 ,ADV,Direct,CANCELLED,"May 05, 2026","May 11, 2026",29-03-2026 05:13 AM,SAR,14764.03,0.00,SAR 1926,2,1,,family emergency,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK277132, G-73531 ,SOUDAH_1,DLX151,ADV,Direct,HOLD,Apr 27 2026,May 04 2026,2026/04/19 04:21,SAR,"SAR 7,013.61",0.00,914.82,3,3,,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-703777, G-42347 ,SOUDAH_1,DLX-22,ADV,Direct,CONFIRMED,"March 01, 2026",08-03-2026,2026/02/18 19:21,SAR,SAR 6558,0%,SAR855.43,two,3,,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-294922,g-78006,soudah-01,192,FLEX,OTA - Booking,CONFIRMED,2026-03-09,Mar 13 2026,2026-01-20T06:14:00Z,SAR,"SAR 2,784.66",0%,SAR363.22,4,3,,,bookings_raw_20260301.csv,2026-03-03 07:22:42
 BK-043139 ,G72650,SOUDAH_1,STE68, flex ,booking.com,CONFIRMED,Jul 05 2026,11-07-2026,2026-05-01T09:53:00Z,SAR,"10,198.26",0%,"VAT: SAR 1,330.21",four,3,Allergy: nuts,,bookings_raw_20260301.csv,2026-03-03 07:22:42
 BK-625762 ,G-26178,SOUDAH_1,197,FLEX,OTA - Booking,CANCELLED,"June 06, 2026",13/06/26,24-03-2026 10:02 PM,SAR,"SAR 4,094.39",0.00,SAR534.05,3,1,Allergy: nuts,weather,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-033441,G-87964,SP01,DLX-120,FLEX,booking.com,CANCELLED,May 09 2026,10-05-2026,2026-03-16T21:23:00Z,SAR,"SAR 1,904.99",0.00,SAR 248.48,1,3, airport pickup ,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-674063, G-53525 ,SP01, STE-119 ,FLEX,OTA - Booking,CANCELLED,10-03-2026,"March 16, 2026",2026-02-19T17:56:00Z,SAR,VAT: SAR 12045,0.00,"VAT: 1,571.09",2,3,Extra pillows,family emergency,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-330874,g-63070,SP01,DLX-40,FLEX,Direct,CONFIRMED,31-03-2026,Apr 04 2026,19-02-2026 12:02 PM,SAR,SAR7799.22,14%,"1,017.29",NA,1,Late check-in,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-236622, G-10760 ,soudah-01, DLX-105 ,FLEX,Direct,CONFIRMED,02-04-2026,Apr 08 2026,2026-01-27T11:04:00Z,SAR,SAR 4812,0.00,627.63,4,0,High floor,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK740171,G09959,soudah-01,DLX-97,FLEX,Direct,CONFIRMED,"February 10, 2026",2026-02-15,2026-01-28 17:13:00,SAR,7945.72,0.00,"1,036.40",2,2,Late check-in,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK253926,G-06819,SP01,17,FLEX,Direct,CONFIRMED,05-03-2026,06/03/26,2026-01-12T09:46:00Z,SAR,686.24,0.00,SAR89.51,1,0,Extra pillows,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-427051,G-71963,SP01, STE-105 ,FLEX,Expedia,CONFIRMED,"July 05, 2026",11-07-2026,2026-04-24T09:07:00Z,S.A.R,9175.86,996.17,1196.85,1,3, airport pickup ,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK061734,G-92055,SP01,DLX-65,FLEX,Direct,CANCELLED,Jul 26 2026,"July 27, 2026",2026/04/29 04:09,SAR,1522.18,0.00,198.55,1,2,Allergy: nuts,changed plans,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-578047,g-06444,SP01,STE166, flex ,OTA - Booking,cnf,2026-04-03,04-04-2026,2026-02-02T06:35:00Z,SAR,"1,221.17",0.00,VAT: SAR159.28,1,1,High floor,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-376033,g-62536,SP01,VIL-156,ADV,Direct,CANCELLED,2026-06-06,Jun 11 2026,23-03-2026 04:46 PM,SAR,"6,533.43",0.00,SAR 852,4,four,High floor,Price,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK691014,g-54617,SP01,DLX-152,FLEX2026,Expedia,CANCELLED,"April 18, 2026",2026-04-22,2026-03-13T12:00:00Z,sar,4300.61,0.00,SAR 561,3,2,Late check-in,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-790087,G-60241,SP-01,60, flex ,OTA - Booking,CANCELLED,May 03 2026,2026-05-09,05-04-2026 01:30 PM,SAR,SAR 9920,0.00,SAR1293.93,3,1,High floor,family emergency,bookings_raw_20260301.csv,2026-03-03 07:22:42
 BK-694606 ,G24324,SP-01,STE-184,ADV,Direct,CONFIRMED,07-02-2026,Feb 11 2026,2026/02/01 11:13,SR,VAT: SAR 6210,0.00,SAR 810,3,3,,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-374776,G10638,SP01,202,FLEX2026,booking.com,CONFIRMED,Apr 15 2026,16/04/26,10-03-2026 10:29 PM,S.A.R,647.04,0.00,S.A.R 84.40,4,2, airport pickup ,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-929794, G-52862 ,SP01,DLX-185, flex ,Direct,cnf,Apr 30 2026,04/05/26,15-04-2026 05:03 AM GMT,sar,"sar 7,395.37",1229.11,SAR 965,4,2, airport pickup ,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-086836,G66343,SOUDAH_1,VIL-51,FLEX,Travel Agent,CANCELLED,15-04-2026,22-04-2026,2026/02/26 23:15,SR,"SR 9,245.27",0%,SAR 1206,4,3,Allergy: nuts,Price,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-142641,G-43616,soudah-01,DLX-204,FLEX,booking.com,CONFIRMED,2026-06-12,18/06/26,16-04-2026 11:26 AM,SAR,"11,349.81",0.00,SAR1480.41,3,1,Extra pillows,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK228112,G-48599,SP01, DLX-192 , flex ,Expedia,CONFIRMED,"May 28, 2026",2026-06-04,03-03-2026 10:05 AM,SR,"13,441.03",0.00,"SR 1,753.18",2,3, airport pickup ,,bookings_raw_20260301.csv,2026-03-03 07:22:42
 BK-186482 ,G-88207,soudah-01,STE170,FLEX,Direct,CONFIRMED,15/02/26,19-02-2026,2026/02/10 18:57,SAR,SAR4695.46,0.00,612.45,1,0,Extra pillows,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-727643,G-14753,SP01,VIL-32,FLEX,Travel Agent,CONFIRMED,31-03-2026,"April 07, 2026",2026-03-01 14:54:00,SAR,"SAR 16,117.07",906.68,2102.23,3,3,,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK344771, G-49034 ,SP01,VIL61,FLEX2026,Direct,CONFIRMED,Jun 24 2026,01-07-2026,2026-04-10T21:47:00Z,S.A.R,VAT: S.A.R8468.75,0.00,"S.A.R 1,104.62",1,1,Extra pillows,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK825333, G-39578 ,SP01, DLX-65 , flex ,Direct,cnf,07-05-2026,13-05-2026,2026-03-05T21:37:00Z,sar,"11,794.38",9%,VAT: sar1538.40,,3, airport pickup ,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-364836,g-04095,SP01, DLX-192 ,FLEX,Expedia,CONFIRMED,2026-03-02,Mar 08 2026,2026-01-05 15:34:00 +0530,SAR,SAR 14506,0%,SAR 1892,4,1,,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-251819,G-88318,soudah-01, DLX-12 ,FLEX,OTA - Booking,CONFIRMED,10/05/26,2026-05-17,10-04-2026 02:13 AM,SAR,"SAR 4,860.67",5%,634.00,4,0,Extra pillows,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-023433,G-87499,SP01,DLX185,ADV,Direct,CONFIRMED,19/04/26,Apr 24 2026,15-04-2026 04:24 AM,SAR,8924.83,1925.04,SAR1164.11,1,1,Allergy: nuts,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-174323,g-82133,SP01,DLX-97, flex ,Expedia,CONFIRMED,May 27 2026,03-06-2026,14-04-2026 04:53 AM,SAR,"SAR 7,935.16",0%,"SAR 1,035.02",1,2,Extra pillows,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-472012,g-02398,SP01,STE-212,ADV,Direct,CANCELLED,12-05-2026,May 19 2026,2026-04-03 13:32:00 +0000,SAR,"SAR 14,590.95",0%,"SAR 1,903.17",1,NA,Allergy: nuts,Price,bookings_raw_20260301.csv,2026-03-03 07:22:42
 BK-532843 ,G51760,SP01, STE-188 ,ADV,OTA - Booking,CONFIRMED,2026-05-10,May 14 2026,2026-03-11T07:49:00Z,SAR,6145.61,681.89,VAT: SAR 802,3,two,Allergy: nuts,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-405928,G-85766,soudah-01,DLX-120,FLEX,Direct,CANCEL,"July 04, 2026",Jul 05 2026,2026-04-07 07:38:00,SAR,"SAR 2,352.34",0.00,SAR 307,1,2, airport pickup ,Price,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK416396,g-18639,SP01,DLX71,FLEX2026,Direct,CONFIRMED,14/05/26,21/05/26,2026-04-26T12:46:00Z,SR,SAR 17042,0.00,"2,222.90",2,1,Late check-in,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-201457,,SP01,DLX-206,FLEX,Direct,CONFIRMED,2026-06-12,18/06/26,2026-03-15 06:49:00,SAR,SAR 3206,184.99,SAR418.20,1,3,Late check-in,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-085403,G-91654,SP01,VIL116,FLEX,Direct,CANCEL,"March 02, 2026",06-03-2026,2026/02/18 00:21,SAR,"SAR 8,583.67",0.00,SAR1119.61,NULL,1,,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-687924,G-76956,soudah-01,DLX-216, flex ,OTA - Booking,CONFIRMED,05-03-2026,Mar 10 2026,30-01-2026 07:11 AM,sar,"sar 10,118.44",0%,SAR 1320,3,1,Allergy: nuts,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-361170,G-44684,SP01,STE153,ADV,booking.com,CONFIRMED,Mar 19 2026,20-03-2026,03-03-2026 01:53 PM,SAR,"SAR 1,491.79",0%,SAR194.58,4,2,Allergy: nuts,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-025931,G-76018,SP-01,STE98,ADV,Direct,CONFIRMED,2026-06-19,21/06/26,2026/04/03 18:46,SR,VAT: SR4874.28,0.00,SR635.78,4,1,Allergy: nuts,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-426003, G-29206 ,SP-01, STE-207 ,FLEX,Expedia,CONFIRMED,"March 14, 2026",16/03/26,2026-02-26 07:22:00,SAR,"VAT: 2,263.17",17%,295.20,four,0,Allergy: nuts,,bookings_raw_20260301.csv,2026-03-03 07:22:42
 BK-396201 ,g-33894,SP01,157,FLEX,Direct,CANCELLED,Mar 23 2026,24-03-2026,11-02-2026 04:38 AM,SAR,SAR1209.06,0%,SAR 158,1,2,Late check-in,Price,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-006776,G-58205,SP-01,DLX-94,FLEX,Travel Agent,HOLD,09/05/26,2026-05-14,2026-03-12T16:40:00Z,SAR,7926.37,16%,"SAR 1,033.87",4,1,High floor,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-549961,G20904,SP01,STE205,ADV,Expedia,CONFIRMED,26-06-2026,2026-07-03,2026-04-13 13:11:00,SAR,"16,522.61",0.00,2155.12,1,2,Extra pillows,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-022233,G-20869,SP01,VIL186,FLEX,Travel Agent,CONFIRMED,Apr 26 2026,28/04/26,05-02-2026 04:31 PM,SAR,3134.12,18%,SAR 409,3,,Allergy: nuts,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-952682,G-38320,SOUDAH_1,DLX52,FLEX,OTA - Booking,CANCEL,May 20 2026,"May 25, 2026",2026-03-30 17:13:00,sar,2522.66,147.96,329.04,three,0,Extra pillows,weather,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-520463,,SP01,34,FLEX,booking.com,CONFIRMED,Apr 13 2026,"April 17, 2026",2026-01-30 22:09:00,sar,8762.29,0.00,"sar 1,142.91",two,3,High floor,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK020340,G-61165,SP01,DLX220,FLEX2026,Direct,CANCELLED,08/06/26,10-06-2026,2026/04/16 07:37,SAR,"1,968.62",398.55,SAR256.78,3,1,High floor,Price,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-319083, G-60613 ,SP-01,DLX-97,FLEX,Direct,CONFIRMED,17/04/26,24-04-2026,2026-02-09T07:57:00Z,SAR,"3,436.14",688.93,448.19,NA,3,Late check-in,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-501096,G37747,soudah-01,178,FLEX,OTA - Booking,CANCEL,2026-04-16,18-04-2026,2026-01-29 13:50:00 GMT,SAR,4095.91,0%,SAR 534.25,3,3,Extra pillows,Price,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-921491, G-08622 ,soudah-01,DLX58, flex ,Corporate,CONFIRMED,04-05-2026,"May 09, 2026",2026/04/13 09:10,SAR,SAR5026.22,0.00,SAR 655.59,1,1,,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-817232,G-42526,SP01,DLX-145,ADV,OTA - Booking,CONFIRMED,27-04-2026,04-05-2026,2026-04-18T14:26:00Z,sar,"sar 7,008.77",13%,sar914.19,1,2,High floor,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-598637,G-25750,soudah-01,DLX151,ADV,booking.com,CONFIRMED,Jul 19 2026,22/07/26,2026-04-21T05:50:00Z,SAR,"VAT: 4,382.94",0%,571.69,two,3,Extra pillows,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-159937,NULL,SP01,183,FLEX,Direct,CONFIRMED,2026-05-05,07-05-2026,28-04-2026 02:25 AM,SAR,VAT: SAR1481.59,73.90,193.25,2,2,,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-074666,g-81350,SP-01,DLX-34,FLEX2026,Expedia,CONFIRMED,"February 26, 2026",27-02-2026,2026-01-12T07:52:00Z,SAR,SAR2012.63,0.00,SAR 262.52,1,1,Extra pillows,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-681150,NA,SP01,DLX-106,ADV,Travel Agent,CONFIRMED,26-05-2026,2026-05-29,2026-04-25T22:27:00Z,SAR,SAR 6041,685.14,SAR788.00,4,1,Late check-in,,bookings_raw_20260301.csv,2026-03-03 07:22:42
